LOCATION,WIDTH,DEPTH,HEIGHT,X,Y,Z,AISLE,CENTERAXIS,AISLESIDE,BAY,WAREHOUSE,AREA,LEVEL
A1-88-R-0-1758-0,48,48,55,0,1758,0,A1,X,R,88,WARREN,A,1
A1-88-R-0-1758-60,48,48,55,0,1758,60,A1,X,R,88,WARREN,A,2
A1-92-L-180-1818-0,48,48,55,180,1818,0,A1,X,L,92,WARREN,A,1
A1-92-L-180-1818-60,48,48,55,180,1818,60,A1,X,L,92,WARREN,A,2
A1-92-R-0-1818-0,48,48,55,0,1818,0,A1,X,R,92,WARREN,A,1
A1-92-R-0-1818-60,48,48,55,0,1818,60,A1,X,R,92,WARREN,A,2
A1-96-L-180-1866-0,48,48,55,180,1866,0,A1,X,L,96,WARREN,A,1
A1-96-L-180-1866-60,48,48,55,180,1866,60,A1,X,L,96,WARREN,A,2
A1-96-R-0-1866-0,48,48,55,0,1866,0,A1,X,R,96,WARREN,A,1
A1-96-R-0-1866-60,48,48,55,0,1866,60,A1,X,R,96,WARREN,A,2
A1-9-L-180-618-0,48,48,55,180,618,0,A1,X,L,9,WARREN,A,1
A1-9-L-180-618-60,48,48,55,180,618,60,A1,X,L,9,WARREN,A,2
A1-9-R-0-618-0,48,48,55,0,618,0,A1,X,R,9,WARREN,A,1
A1-9-R-0-618-60,48,48,55,0,618,60,A1,X,R,9,WARREN,A,2
A1Y-10-L-618-0-0,48,48,55,618,0,0,A1Y,Y,L,10,WARREN,A,1
A1Y-10-L-618-0-60,48,48,22,618,0,60,A1Y,Y,L,10,WARREN,A,2
A1Y-10-L-618-0-84,48,48,30,618,0,84,A1Y,Y,L,10,WARREN,A,3
A1Y-11-L-666-0-0,48,48,55,666,0,0,A1Y,Y,L,11,WARREN,A,1
A1Y-11-L-666-0-60,48,48,22,666,0,60,A1Y,Y,L,11,WARREN,A,2
A1Y-11-L-666-0-84,48,48,30,666,0,84,A1Y,Y,L,11,WARREN,A,3
A1Y-12-L-726-0-0,48,48,55,726,0,0,A1Y,Y,L,12,WARREN,A,1
A1Y-12-L-726-0-60,48,48,22,726,0,60,A1Y,Y,L,12,WARREN,A,2
A1Y-12-L-726-0-84,48,48,30,726,0,84,A1Y,Y,L,12,WARREN,A,3
A1Y-13-L-786-0-0,48,48,55,786,0,0,A1Y,Y,L,13,WARREN,A,1
A1Y-13-L-786-0-60,48,48,22,786,0,60,A1Y,Y,L,13,WARREN,A,2
A1Y-13-L-786-0-84,48,48,30,786,0,84,A1Y,Y,L,13,WARREN,A,3
A1Y-14-L-846-0-0,48,48,55,846,0,0,A1Y,Y,L,14,WARREN,A,1
A1Y-14-L-846-0-60,48,48,22,846,0,60,A1Y,Y,L,14,WARREN,A,2
A1Y-14-L-846-0-84,48,48,30,846,0,84,A1Y,Y,L,14,WARREN,A,3
A1Y-15-L-894-0-0,48,48,55,894,0,0,A1Y,Y,L,15,WARREN,A,1
A1Y-15-L-894-0-60,48,48,22,894,0,60,A1Y,Y,L,15,WARREN,A,2
A1Y-15-L-894-0-84,48,48,30,894,0,84,A1Y,Y,L,15,WARREN,A,3
A1Y-16-L-954-0-0,48,48,55,954,0,0,A1Y,Y,L,16,WARREN,A,1
A1Y-16-L-954-0-60,48,48,22,954,0,60,A1Y,Y,L,16,WARREN,A,2
A1Y-16-L-954-0-84,48,48,30,954,0,84,A1Y,Y,L,16,WARREN,A,3
A1Y-17-L-1014-0-0,48,48,55,1014,0,0,A1Y,Y,L,17,WARREN,A,1
A1Y-17-L-1014-0-60,48,48,22,1014,0,60,A1Y,Y,L,17,WARREN,A,2
A1Y-17-L-1014-0-84,48,48,30,1014,0,84,A1Y,Y,L,17,WARREN,A,3
A1Y-18-L-1074-0-0,48,48,55,1074,0,0,A1Y,Y,L,18,WARREN,A,1
A1Y-18-L-1074-0-60,48,48,22,1074,0,60,A1Y,Y,L,18,WARREN,A,2
A1Y-18-L-1074-0-84,48,48,30,1074,0,84,A1Y,Y,L,18,WARREN,A,3
A1Y-19-L-1122-0-0,48,48,55,1122,0,0,A1Y,Y,L,19,WARREN,A,1
A1Y-19-L-1122-0-60,48,48,22,1122,0,60,A1Y,Y,L,19,WARREN,A,2
A1Y-19-L-1122-0-84,48,48,30,1122,0,84,A1Y,Y,L,19,WARREN,A,3
A1Y-1-L-102-0-0,48,48,55,102,0,0,A1Y,Y,L,1,WARREN,A,1
A1Y-1-L-102-0-60,48,48,22,102,0,60,A1Y,Y,L,1,WARREN,A,2
A1Y-1-L-102-0-84,48,48,30,102,0,84,A1Y,Y,L,1,WARREN,A,3
A1Y-20-L-1182-0-0,48,48,55,1182,0,0,A1Y,Y,L,20,WARREN,A,1
A1Y-20-L-1182-0-60,48,48,22,1182,0,60,A1Y,Y,L,20,WARREN,A,2
A1Y-20-L-1182-0-84,48,48,30,1182,0,84,A1Y,Y,L,20,WARREN,A,3
A1Y-21-L-1242-0-0,48,48,55,1242,0,0,A1Y,Y,L,21,WARREN,A,1
A1Y-21-L-1242-0-60,48,48,22,1242,0,60,A1Y,Y,L,21,WARREN,A,2
A1Y-21-L-1242-0-84,48,48,30,1242,0,84,A1Y,Y,L,21,WARREN,A,3
A1Y-22-L-1302-0-0,48,48,55,1302,0,0,A1Y,Y,L,22,WARREN,A,1
A1Y-22-L-1302-0-60,48,48,22,1302,0,60,A1Y,Y,L,22,WARREN,A,2
A1Y-22-L-1302-0-84,48,48,30,1302,0,84,A1Y,Y,L,22,WARREN,A,3
A1Y-23-L-1350-0-0,48,48,55,1350,0,0,A1Y,Y,L,23,WARREN,A,1
A1Y-23-L-1350-0-60,48,48,22,1350,0,60,A1Y,Y,L,23,WARREN,A,2
A1Y-23-L-1350-0-84,48,48,30,1350,0,84,A1Y,Y,L,23,WARREN,A,3
A1Y-24-L-1410-0-0,48,48,55,1410,0,0,A1Y,Y,L,24,WARREN,A,1
A1Y-24-L-1410-0-60,48,48,22,1410,0,60,A1Y,Y,L,24,WARREN,A,2
A1Y-24-L-1410-0-84,48,48,30,1410,0,84,A1Y,Y,L,24,WARREN,A,3
A1Y-25-L-1470-0-0,48,48,55,1470,0,0,A1Y,Y,L,25,WARREN,A,1
A1Y-25-L-1470-0-60,48,48,22,1470,0,60,A1Y,Y,L,25,WARREN,A,2
A1Y-25-L-1470-0-84,48,48,30,1470,0,84,A1Y,Y,L,25,WARREN,A,3
A1Y-26-L-1530-0-0,48,48,55,1530,0,0,A1Y,Y,L,26,WARREN,A,1
A1Y-26-L-1530-0-60,48,48,22,1530,0,60,A1Y,Y,L,26,WARREN,A,2
A1Y-26-L-1530-0-84,48,48,30,1530,0,84,A1Y,Y,L,26,WARREN,A,3
A1Y-27-L-1578-0-0,48,48,55,1578,0,0,A1Y,Y,L,27,WARREN,A,1
A1Y-27-L-1578-0-60,48,48,22,1578,0,60,A1Y,Y,L,27,WARREN,A,2
A1Y-27-L-1578-0-84,48,48,30,1578,0,84,A1Y,Y,L,27,WARREN,A,3
A1Y-28-L-1638-0-0,48,48,55,1638,0,0,A1Y,Y,L,28,WARREN,A,1
A1Y-28-L-1638-0-60,48,48,22,1638,0,60,A1Y,Y,L,28,WARREN,A,2
A1Y-28-L-1638-0-84,48,48,30,1638,0,84,A1Y,Y,L,28,WARREN,A,3
A1Y-29-L-1698-0-0,48,48,55,1698,0,0,A1Y,Y,L,29,WARREN,A,1
A1Y-29-L-1698-0-60,48,48,22,1698,0,60,A1Y,Y,L,29,WARREN,A,2
A1Y-29-L-1698-0-84,48,48,30,1698,0,84,A1Y,Y,L,29,WARREN,A,3
A1Y-2-L-162-0-0,48,48,22,162,0,0,A1Y,Y,L,2,WARREN,A,2
A1Y-2-L-162-0-24,48,48,30,162,0,24,A1Y,Y,L,2,WARREN,A,3
A1Y-30-L-1758-0-0,48,48,55,1758,0,0,A1Y,Y,L,30,WARREN,A,1
A1Y-30-L-1758-0-60,48,48,22,1758,0,60,A1Y,Y,L,30,WARREN,A,2
A1Y-30-L-1758-0-84,48,48,30,1758,0,84,A1Y,Y,L,30,WARREN,A,3
A1Y-31-L-1806-0-0,48,48,55,1806,0,0,A1Y,Y,L,31,WARREN,A,1
A1Y-31-L-1806-0-60,48,48,22,1806,0,60,A1Y,Y,L,31,WARREN,A,2
A1Y-31-L-1806-0-84,48,48,30,1806,0,84,A1Y,Y,L,31,WARREN,A,3
A1Y-32-L-1866-0-0,48,48,55,1866,0,0,A1Y,Y,L,32,WARREN,A,1
A1Y-32-L-1866-0-60,48,48,22,1866,0,60,A1Y,Y,L,32,WARREN,A,2
A1Y-32-L-1866-0-84,48,48,30,1866,0,84,A1Y,Y,L,32,WARREN,A,3
A1Y-33-L-1926-0-0,48,48,55,1926,0,0,A1Y,Y,L,33,WARREN,A,1
A1Y-33-L-1926-0-60,48,48,22,1926,0,60,A1Y,Y,L,33,WARREN,A,2
A1Y-33-L-1926-0-84,48,48,30,1926,0,84,A1Y,Y,L,33,WARREN,A,3
A1Y-34-L-1986-0-0,48,48,55,1986,0,0,A1Y,Y,L,34,WARREN,A,1
A1Y-34-L-1986-0-60,48,48,22,1986,0,60,A1Y,Y,L,34,WARREN,A,2
A1Y-34-L-1986-0-84,48,48,30,1986,0,84,A1Y,Y,L,34,WARREN,A,3
A1Y-35-L-2034-0-0,48,48,55,2034,0,0,A1Y,Y,L,35,WARREN,A,1
A1Y-35-L-2034-0-60,48,48,22,2034,0,60,A1Y,Y,L,35,WARREN,A,2
A1Y-35-L-2034-0-84,48,48,30,2034,0,84,A1Y,Y,L,35,WARREN,A,3
A1Y-36-L-2094-0-0,48,48,55,2094,0,0,A1Y,Y,L,36,WARREN,A,1
A1Y-36-L-2094-0-60,48,48,22,2094,0,60,A1Y,Y,L,36,WARREN,A,2
A1Y-36-L-2094-0-84,48,48,30,2094,0,84,A1Y,Y,L,36,WARREN,A,3
A1Y-37-L-2154-0-0,48,48,55,2154,0,0,A1Y,Y,L,37,WARREN,A,1
A1Y-37-L-2154-0-60,48,48,22,2154,0,60,A1Y,Y,L,37,WARREN,A,2
A1Y-37-L-2154-0-84,48,48,30,2154,0,84,A1Y,Y,L,37,WARREN,A,3
A1Y-38-L-2214-0-0,48,48,55,2214,0,0,A1Y,Y,L,38,WARREN,A,1
A1Y-38-L-2214-0-60,48,48,22,2214,0,60,A1Y,Y,L,38,WARREN,A,2
A1Y-38-L-2214-0-84,48,48,30,2214,0,84,A1Y,Y,L,38,WARREN,A,3
A1Y-39-L-2262-0-0,48,48,55,2262,0,0,A1Y,Y,L,39,WARREN,A,1
A1Y-39-L-2262-0-60,48,48,22,2262,0,60,A1Y,Y,L,39,WARREN,A,2
A1Y-39-L-2262-0-84,48,48,30,2262,0,84,A1Y,Y,L,39,WARREN,A,3
A1Y-3-L-210-0-0,48,48,55,210,0,0,A1Y,Y,L,3,WARREN,A,1
A1Y-3-L-210-0-60,48,48,22,210,0,60,A1Y,Y,L,3,WARREN,A,2
A1Y-3-L-210-0-84,48,48,30,210,0,84,A1Y,Y,L,3,WARREN,A,3
A1Y-40-L-2322-0-0,48,48,55,2322,0,0,A1Y,Y,L,40,WARREN,A,1
A1Y-40-L-2322-0-60,48,48,22,2322,0,60,A1Y,Y,L,40,WARREN,A,2
A1Y-40-L-2322-0-84,48,48,30,2322,0,84,A1Y,Y,L,40,WARREN,A,3
A1Y-41-L-2382-0-0,48,48,55,2382,0,0,A1Y,Y,L,41,WARREN,A,1
A1Y-41-L-2382-0-60,48,48,22,2382,0,60,A1Y,Y,L,41,WARREN,A,2
A1Y-41-L-2382-0-84,48,48,30,2382,0,84,A1Y,Y,L,41,WARREN,A,3
A1Y-42-L-2442-0-0,48,48,55,2442,0,0,A1Y,Y,L,42,WARREN,A,1
A1Y-42-L-2442-0-60,48,48,22,2442,0,60,A1Y,Y,L,42,WARREN,A,2
A1Y-42-L-2442-0-84,48,48,30,2442,0,84,A1Y,Y,L,42,WARREN,A,3
A1Y-4-L-270-0-0,48,48,55,270,0,0,A1Y,Y,L,4,WARREN,A,1
A1Y-4-L-270-0-60,48,48,22,270,0,60,A1Y,Y,L,4,WARREN,A,2
A1Y-4-L-270-0-84,48,48,30,270,0,84,A1Y,Y,L,4,WARREN,A,3
A1Y-5-L-330-0-0,48,48,55,330,0,0,A1Y,Y,L,5,WARREN,A,1
A1Y-5-L-330-0-60,48,48,22,330,0,60,A1Y,Y,L,5,WARREN,A,2
A1Y-5-L-330-0-84,48,48,30,330,0,84,A1Y,Y,L,5,WARREN,A,3
A1Y-6-L-390-0-0,48,48,55,390,0,0,A1Y,Y,L,6,WARREN,A,1
A1Y-6-L-390-0-60,48,48,22,390,0,60,A1Y,Y,L,6,WARREN,A,2
A1Y-6-L-390-0-84,48,48,30,390,0,84,A1Y,Y,L,6,WARREN,A,3
A1Y-7-L-438-0-0,48,48,55,438,0,0,A1Y,Y,L,7,WARREN,A,1
A1Y-7-L-438-0-60,48,48,22,438,0,60,A1Y,Y,L,7,WARREN,A,2
A1Y-7-L-438-0-84,48,48,30,438,0,84,A1Y,Y,L,7,WARREN,A,3
A1Y-8-L-498-0-0,48,48,55,498,0,0,A1Y,Y,L,8,WARREN,A,1
A1Y-8-L-498-0-60,48,48,22,498,0,60,A1Y,Y,L,8,WARREN,A,2
A1Y-8-L-498-0-84,48,48,30,498,0,84,A1Y,Y,L,8,WARREN,A,3
A1Y-9-L-558-0-0,48,48,55,558,0,0,A1Y,Y,L,9,WARREN,A,1
A1Y-9-L-558-0-60,48,48,22,558,0,60,A1Y,Y,L,9,WARREN,A,2
A1Y-9-L-558-0-84,48,48,30,558,0,84,A1Y,Y,L,9,WARREN,A,3
A2-100-L-408-1914-0,48,48,55,408,1914,0,A2,X,L,100,WARREN,A,1
A2-100-L-408-1914-60,48,48,55,408,1914,60,A2,X,L,100,WARREN,A,2
A2-100-R-228-1914-0,48,48,55,228,1914,0,A2,X,R,100,WARREN,A,1
A2-100-R-228-1914-60,48,48,55,228,1914,60,A2,X,R,100,WARREN,A,2
A2-104-L-408-1962-0,48,48,55,408,1962,0,A2,X,L,104,WARREN,A,1
A2-104-L-408-1962-60,48,48,55,408,1962,60,A2,X,L,104,WARREN,A,2
A2-104-R-228-1962-0,48,48,55,228,1962,0,A2,X,R,104,WARREN,A,1
A2-104-R-228-1962-60,48,48,55,228,1962,60,A2,X,R,104,WARREN,A,2
A2-108-L-408-2022-0,48,48,55,408,2022,0,A2,X,L,108,WARREN,A,1
A2-108-L-408-2022-60,48,48,55,408,2022,60,A2,X,L,108,WARREN,A,2
A2-108-R-228-2022-0,48,48,55,228,2022,0,A2,X,R,108,WARREN,A,1
A2-108-R-228-2022-60,48,48,55,228,2022,60,A2,X,R,108,WARREN,A,2
A2-112-L-408-2082-0,48,48,55,408,2082,0,A2,X,L,112,WARREN,A,1
A2-112-L-408-2082-60,48,48,55,408,2082,60,A2,X,L,112,WARREN,A,2
A2-112-R-228-2082-0,48,48,55,228,2082,0,A2,X,R,112,WARREN,A,1
A2-112-R-228-2082-60,48,48,55,228,2082,60,A2,X,R,112,WARREN,A,2
A2-117-L-408-2142-0,48,48,55,408,2142,0,A2,X,L,117,WARREN,A,1
A2-117-L-408-2142-60,48,48,55,408,2142,60,A2,X,L,117,WARREN,A,2
A2-117-R-228-2142-0,48,48,55,228,2142,0,A2,X,R,117,WARREN,A,1
A2-117-R-228-2142-60,48,48,55,228,2142,60,A2,X,R,117,WARREN,A,2
A2-121-L-408-2190-0,48,48,55,408,2190,0,A2,X,L,121,WARREN,A,1
A2-121-L-408-2190-60,48,48,55,408,2190,60,A2,X,L,121,WARREN,A,2
A2-121-R-228-2190-0,48,48,55,228,2190,0,A2,X,R,121,WARREN,A,1
A2-121-R-228-2190-60,48,48,55,228,2190,60,A2,X,R,121,WARREN,A,2
A2-125-L-408-2250-0,48,48,55,408,2250,0,A2,X,L,125,WARREN,A,1
A2-125-L-408-2250-60,48,48,55,408,2250,60,A2,X,L,125,WARREN,A,2
A2-125-R-228-2250-0,48,48,55,228,2250,0,A2,X,R,125,WARREN,A,1
A2-125-R-228-2250-60,48,48,55,228,2250,60,A2,X,R,125,WARREN,A,2
A2-129-L-408-2310-0,48,48,55,408,2310,0,A2,X,L,129,WARREN,A,1
A2-129-L-408-2310-60,48,48,55,408,2310,60,A2,X,L,129,WARREN,A,2
A2-129-R-228-2310-0,48,48,55,228,2310,0,A2,X,R,129,WARREN,A,1
A2-129-R-228-2310-60,48,48,55,228,2310,60,A2,X,R,129,WARREN,A,2
A2-134-L-408-2370-0,48,48,55,408,2370,0,A2,X,L,134,WARREN,A,1
A2-134-L-408-2370-60,48,48,55,408,2370,60,A2,X,L,134,WARREN,A,2
A2-134-R-228-2370-0,48,48,55,228,2370,0,A2,X,R,134,WARREN,A,1
A2-134-R-228-2370-60,48,48,55,228,2370,60,A2,X,R,134,WARREN,A,2
A2-138-L-408-2418-0,48,48,55,408,2418,0,A2,X,L,138,WARREN,A,1
A2-138-L-408-2418-60,48,48,55,408,2418,60,A2,X,L,138,WARREN,A,2
A2-138-R-228-2418-0,48,48,55,228,2418,0,A2,X,R,138,WARREN,A,1
A2-138-R-228-2418-60,48,48,55,228,2418,60,A2,X,R,138,WARREN,A,2
A2-143-L-408-2478-0,48,48,55,408,2478,0,A2,X,L,143,WARREN,A,1
A2-143-L-408-2478-60,48,48,55,408,2478,60,A2,X,L,143,WARREN,A,2
A2-143-R-228-2478-0,48,48,55,228,2478,0,A2,X,R,143,WARREN,A,1
A2-143-R-228-2478-60,48,48,55,228,2478,60,A2,X,R,143,WARREN,A,2
A2-148-L-408-2538-0,48,48,55,408,2538,0,A2,X,L,148,WARREN,A,1
A2-148-L-408-2538-60,48,48,55,408,2538,60,A2,X,L,148,WARREN,A,2
A2-148-R-228-2538-0,48,48,55,228,2538,0,A2,X,R,148,WARREN,A,1
A2-148-R-228-2538-60,48,48,55,228,2538,60,A2,X,R,148,WARREN,A,2
A2-14-L-408-714-0,48,48,55,408,714,0,A2,X,L,14,WARREN,A,1
A2-14-L-408-714-60,48,48,55,408,714,60,A2,X,L,14,WARREN,A,2
A2-14-R-228-714-0,48,48,55,228,714,0,A2,X,R,14,WARREN,A,1
A2-14-R-228-714-60,48,48,55,228,714,60,A2,X,R,14,WARREN,A,2
A2-153-L-408-2598-0,48,48,55,408,2598,0,A2,X,L,153,WARREN,A,1
A2-153-L-408-2598-60,48,48,55,408,2598,60,A2,X,L,153,WARREN,A,2
A2-153-R-228-2598-0,48,48,55,228,2598,0,A2,X,R,153,WARREN,A,1
A2-153-R-228-2598-60,48,48,55,228,2598,60,A2,X,R,153,WARREN,A,2
A2-157-L-408-2646-0,48,48,55,408,2646,0,A2,X,L,157,WARREN,A,1
A2-157-L-408-2646-60,48,48,55,408,2646,60,A2,X,L,157,WARREN,A,2
A2-157-R-228-2646-0,48,48,55,228,2646,0,A2,X,R,157,WARREN,A,1
A2-157-R-228-2646-60,48,48,55,228,2646,60,A2,X,R,157,WARREN,A,2
A2-162-L-408-2706-0,48,48,55,408,2706,0,A2,X,L,162,WARREN,A,1
A2-162-L-408-2706-60,48,48,55,408,2706,60,A2,X,L,162,WARREN,A,2
A2-162-R-228-2706-0,48,48,55,228,2706,0,A2,X,R,162,WARREN,A,1
A2-162-R-228-2706-60,48,48,55,228,2706,60,A2,X,R,162,WARREN,A,2
A2-167-L-408-2766-0,48,48,55,408,2766,0,A2,X,L,167,WARREN,A,1
A2-167-L-408-2766-60,48,48,55,408,2766,60,A2,X,L,167,WARREN,A,2
A2-167-R-228-2766-0,48,48,55,228,2766,0,A2,X,R,167,WARREN,A,1
A2-167-R-228-2766-60,48,48,55,228,2766,60,A2,X,R,167,WARREN,A,2
A2-172-L-408-2826-0,48,48,55,408,2826,0,A2,X,L,172,WARREN,A,1
A2-172-L-408-2826-60,48,48,55,408,2826,60,A2,X,L,172,WARREN,A,2
A2-172-R-228-2826-0,48,48,55,228,2826,0,A2,X,R,172,WARREN,A,1
A2-172-R-228-2826-60,48,48,55,228,2826,60,A2,X,R,172,WARREN,A,2
A2-17-L-408-774-0,48,48,55,408,774,0,A2,X,L,17,WARREN,A,1
A2-17-L-408-774-60,48,48,55,408,774,60,A2,X,L,17,WARREN,A,2
A2-17-R-228-774-0,48,48,55,228,774,0,A2,X,R,17,WARREN,A,1
A2-17-R-228-774-60,48,48,55,228,774,60,A2,X,R,17,WARREN,A,2
A2-188-L-408-3018-0,48,48,50,408,3018,0,A2,X,L,188,WARREN,A,1
A2-188-L-408-3018-48,48,48,21,408,3018,48,A2,X,L,188,WARREN,A,2
A2-188-L-408-3018-84,48,48,35,408,3018,84,A2,X,L,188,WARREN,A,3
A2-188-R-228-3018-0,48,48,50,228,3018,0,A2,X,R,188,WARREN,A,1
A2-188-R-228-3018-48,48,48,21,228,3018,48,A2,X,R,188,WARREN,A,2
A2-188-R-228-3018-84,48,48,35,228,3018,84,A2,X,R,188,WARREN,A,3
A2-191-L-408-3078-0,48,48,50,408,3078,0,A2,X,L,191,WARREN,A,1
A2-191-L-408-3078-48,48,48,21,408,3078,48,A2,X,L,191,WARREN,A,2
A2-191-L-408-3078-84,48,48,35,408,3078,84,A2,X,L,191,WARREN,A,3
A2-191-R-228-3078-0,48,48,50,228,3078,0,A2,X,R,191,WARREN,A,1
A2-191-R-228-3078-48,48,48,21,228,3078,48,A2,X,R,191,WARREN,A,2
A2-191-R-228-3078-84,48,48,35,228,3078,84,A2,X,R,191,WARREN,A,3
A2-195-L-408-3138-0,48,48,50,408,3138,0,A2,X,L,195,WARREN,A,1
A2-195-L-408-3138-48,48,48,21,408,3138,48,A2,X,L,195,WARREN,A,2
A2-195-L-408-3138-84,48,48,35,408,3138,84,A2,X,L,195,WARREN,A,3
A2-195-R-228-3138-0,48,48,50,228,3138,0,A2,X,R,195,WARREN,A,1
A2-195-R-228-3138-48,48,48,21,228,3138,48,A2,X,R,195,WARREN,A,2
A2-195-R-228-3138-84,48,48,35,228,3138,84,A2,X,R,195,WARREN,A,3
A2-199-L-408-3198-0,48,48,50,408,3198,0,A2,X,L,199,WARREN,A,1
A2-199-L-408-3198-48,48,48,21,408,3198,48,A2,X,L,199,WARREN,A,2
A2-199-L-408-3198-84,48,48,35,408,3198,84,A2,X,L,199,WARREN,A,3
A2-199-R-228-3198-0,48,48,50,228,3198,0,A2,X,R,199,WARREN,A,1
A2-199-R-228-3198-48,48,48,21,228,3198,48,A2,X,R,199,WARREN,A,2
A2-199-R-228-3198-84,48,48,35,228,3198,84,A2,X,R,199,WARREN,A,3
A2-1-L-408-390-0,48,48,55,408,390,0,A2,X,L,1,WARREN,A,1
A2-1-L-408-390-60,48,48,55,408,390,60,A2,X,L,1,WARREN,A,2
A2-1-R-228-390-0,48,48,55,228,390,0,A2,X,R,1,WARREN,A,1
A2-1-R-228-390-60,48,48,55,228,390,60,A2,X,R,1,WARREN,A,2
A2-202-L-408-3246-0,48,48,50,408,3246,0,A2,X,L,202,WARREN,A,1
A2-202-L-408-3246-48,48,48,21,408,3246,48,A2,X,L,202,WARREN,A,2
A2-202-L-408-3246-84,48,48,35,408,3246,84,A2,X,L,202,WARREN,A,3
A2-202-R-228-3246-0,48,48,50,228,3246,0,A2,X,R,202,WARREN,A,1
A2-202-R-228-3246-48,48,48,21,228,3246,48,A2,X,R,202,WARREN,A,2
A2-202-R-228-3246-84,48,48,35,228,3246,84,A2,X,R,202,WARREN,A,3
A2-206-L-408-3306-0,48,48,50,408,3306,0,A2,X,L,206,WARREN,A,1
A2-206-L-408-3306-48,48,48,21,408,3306,48,A2,X,L,206,WARREN,A,2
A2-206-L-408-3306-84,48,48,35,408,3306,84,A2,X,L,206,WARREN,A,3
A2-206-R-228-3306-0,48,48,50,228,3306,0,A2,X,R,206,WARREN,A,1
A2-206-R-228-3306-48,48,48,21,228,3306,48,A2,X,R,206,WARREN,A,2
A2-206-R-228-3306-84,48,48,35,228,3306,84,A2,X,R,206,WARREN,A,3
A2-209-L-408-3366-0,48,48,50,408,3366,0,A2,X,L,209,WARREN,A,1
A2-209-L-408-3366-48,48,48,21,408,3366,48,A2,X,L,209,WARREN,A,2
A2-209-L-408-3366-84,48,48,35,408,3366,84,A2,X,L,209,WARREN,A,3
A2-209-R-228-3366-0,48,48,50,228,3366,0,A2,X,R,209,WARREN,A,1
A2-209-R-228-3366-48,48,48,21,228,3366,48,A2,X,R,209,WARREN,A,2
A2-209-R-228-3366-84,48,48,35,228,3366,84,A2,X,R,209,WARREN,A,3
A2-20-L-408-822-0,48,48,55,408,822,0,A2,X,L,20,WARREN,A,1
A2-20-L-408-822-60,48,48,55,408,822,60,A2,X,L,20,WARREN,A,2
A2-20-R-228-822-0,48,48,55,228,822,0,A2,X,R,20,WARREN,A,1
A2-20-R-228-822-60,48,48,55,228,822,60,A2,X,R,20,WARREN,A,2
A2-213-L-408-3426-0,48,48,50,408,3426,0,A2,X,L,213,WARREN,A,1
A2-213-L-408-3426-48,48,48,21,408,3426,48,A2,X,L,213,WARREN,A,2
A2-213-L-408-3426-84,48,48,35,408,3426,84,A2,X,L,213,WARREN,A,3
A2-213-R-228-3426-0,48,48,50,228,3426,0,A2,X,R,213,WARREN,A,1
A2-213-R-228-3426-48,48,48,21,228,3426,48,A2,X,R,213,WARREN,A,2
A2-213-R-228-3426-84,48,48,35,228,3426,84,A2,X,R,213,WARREN,A,3
A2-216-L-408-3474-0,48,48,40,408,3474,0,A2,X,L,216,WARREN,A,1
A2-216-L-408-3474-48,48,48,21,408,3474,48,A2,X,L,216,WARREN,A,2
A2-216-L-408-3474-72,48,48,35,408,3474,72,A2,X,L,216,WARREN,A,3
A2-216-R-228-3474-0,48,48,40,228,3474,0,A2,X,R,216,WARREN,A,1
A2-216-R-228-3474-48,48,48,21,228,3474,48,A2,X,R,216,WARREN,A,2
A2-216-R-228-3474-72,48,48,35,228,3474,72,A2,X,R,216,WARREN,A,3
A2-219-L-408-3534-0,48,48,40,408,3534,0,A2,X,L,219,WARREN,A,1
A2-219-L-408-3534-48,48,48,21,408,3534,48,A2,X,L,219,WARREN,A,2
A2-219-L-408-3534-72,48,48,35,408,3534,72,A2,X,L,219,WARREN,A,3
A2-219-R-228-3534-0,48,48,40,228,3534,0,A2,X,R,219,WARREN,A,1
A2-219-R-228-3534-48,48,48,21,228,3534,48,A2,X,R,219,WARREN,A,2
A2-219-R-228-3534-72,48,48,35,228,3534,72,A2,X,R,219,WARREN,A,3
A2-23-L-408-882-0,48,48,55,408,882,0,A2,X,L,23,WARREN,A,1
A2-23-L-408-882-60,48,48,55,408,882,60,A2,X,L,23,WARREN,A,2
A2-23-R-228-882-0,48,48,55,228,882,0,A2,X,R,23,WARREN,A,1
A2-23-R-228-882-60,48,48,55,228,882,60,A2,X,R,23,WARREN,A,2
A2-27-L-408-942-0,48,48,55,408,942,0,A2,X,L,27,WARREN,A,1
A2-27-L-408-942-60,48,48,55,408,942,60,A2,X,L,27,WARREN,A,2
A2-27-R-228-942-0,48,48,55,228,942,0,A2,X,R,27,WARREN,A,1
A2-27-R-228-942-60,48,48,55,228,942,60,A2,X,R,27,WARREN,A,2
A2-32-L-408-1002-0,48,48,55,408,1002,0,A2,X,L,32,WARREN,A,1
A2-32-L-408-1002-60,48,48,55,408,1002,60,A2,X,L,32,WARREN,A,2
A2-32-R-228-1002-0,48,48,55,228,1002,0,A2,X,R,32,WARREN,A,1
A2-32-R-228-1002-60,48,48,55,228,1002,60,A2,X,R,32,WARREN,A,2
A2-36-L-408-1050-0,48,48,55,408,1050,0,A2,X,L,36,WARREN,A,1
A2-36-L-408-1050-60,48,48,55,408,1050,60,A2,X,L,36,WARREN,A,2
A2-36-R-228-1050-0,48,48,55,228,1050,0,A2,X,R,36,WARREN,A,1
